Price,Area,Location,No. of Bedrooms,Resale,MaintenanceStaff,Gymnasium,24X7Security,PowerBackup,CarParking,StaffQuarter,AC,Wifi,Children'splayarea,LiftAvailable,BED
15000000,1800,"Sector 5 Dwarka, Delhi",3,1,0,1,0,1,0,0,0,0,1,1,0
15500000,1700,"Sector 5 Dwarka, Delhi",3,1,1,1,0,1,1,0,0,0,1,1,0
15000000,1800,"Sector 5 Dwarka, Delhi",3,1,0,1,0,1,0,0,0,0,1,1,0
18500000,2000,"Sector 5 Dwarka, Delhi",3,1,0,1,0,1,0,0,0,0,1,1,0
21000000,2100,"Sector 5 Dwarka, Delhi",4,1,0,1,0,1,0,0,0,0,1,1,0
16500000,1800,"Sector 5 Dwarka, Delhi",3,1,1,1,0,1,1,0,0,0,1,1,0
16000000,1800,"Sector 5 Dwarka, Delhi",3,1,0,1,0,1,0,0,0,0,1,1,0
14000000,1600,"Sector 5 Dwarka, Delhi",3,1,0,1,0,1,0,0,0,0,1,1,0
18000000,1900,"Sector 4 Dwarka, Delhi",4,1,1,1,0,1,1,0,0,0,1,1,0
13000000,1800,"Sector 4 Dwarka, Delhi",3,1,0,0,0,0,0,0,0,0,0,0,0
20000000,1900,"Sector 4 Dwarka, Delhi",3,1,0,0,0,0,0,0,1,0,0,0,0
19000000,1900,"Sector 4 Dwarka, Delhi",3,1,0,0,0,0,0,0,0,0,0,0,0
15500000,1800,"Sector 11 Dwarka, Delhi",3,1,0,1,0,1,0,0,0,0,1,1,0
10200000,1400,"Sector 7 Dwarka, Delhi",2,1,0,1,0,1,0,0,1,0,1,1,0
14500000,1900,"Sector 19 Dwarka, Delhi",3,1,0,1,0,1,0,0,0,0,1,1,0
15500000,1900,"Sector-18 Dwarka, Delhi",3,1,0,1,0,1,0,0,0,0,1,1,0
16800000,2000,"Sector 6 Dwarka, Delhi",4,1,0,1,0,1,0,0,1,0,1,1,1
13500000,1800,"Sector 6 Dwarka, Delhi",3,1,0,1,0,1,1,0,0,0,1,1,0
16800000,2000,"Sector 5 Dwarka, Delhi",4,1,0,1,0,1,0,0,0,0,1,1,0
15000000,1900,"Sector 6 Dwarka, Delhi",3,1,0,1,0,1,0,0,1,0,1,1,0
16000000,1900,"Sector 6 Dwarka, Delhi",3,1,0,1,0,1,0,0,1,0,1,1,0
16200000,1900,"Sector 6 Dwarka, Delhi",3,1,0,1,1,1,1,0,1,0,1,1,0
17000000,2000,"Sector 6 Dwarka, Delhi",3,1,0,1,0,1,0,0,1,0,1,1,0
15400000,1800,"Sector 6 Dwarka, Delhi",3,1,0,1,0,1,0,0,1,0,1,1,0
14000000,1800,"Sector 10 Dwarka, Delhi",3,1,0,1,1,1,1,0,0,0,1,1,0
14200000,1800,"Sector 6 Dwarka, Delhi",3,1,0,1,0,1,0,0,0,0,1,1,0
18500000,2000,"Sector 6 Dwarka, Delhi",3,1,0,1,0,1,0,0,0,0,0,1,0
16500000,1900,"Sector 6 Dwarka, Delhi",3,1,0,1,0,1,0,0,0,0,1,0,0
14900000,1900,"Sector 7 Dwarka, Delhi",3,1,0,1,0,1,0,0,0,0,1,1,0
16800000,1900,"Sector 6 Dwarka, Delhi",3,1,0,1,0,1,0,0,0,0,1,1,0
15000000,2000,"Sector 6 Dwarka, Delhi",3,1,0,1,0,1,0,0,0,0,1,1,0
14500000,1900,"Sector 6 Dwarka, Delhi",3,1,0,1,1,1,0,0,0,0,0,1,0
18500000,2000,"Sector 6 Dwarka, Delhi",3,1,0,1,0,1,0,0,0,0,1,1,0
15300000,1800,"Sector 6 Dwarka, Delhi",3,1,0,1,0,1,0,0,0,0,1,1,0
15500000,1800,"Sector 6 Dwarka, Delhi",3,1,0,1,0,1,0,0,1,0,1,1,0
16200000,2000,"Sector 6 Dwarka, Delhi",3,1,0,1,1,1,1,1,0,0,1,1,0
15000000,1900,"Sector 6 Dwarka, Delhi",3,1,0,1,0,1,0,0,0,0,1,1,0
16000000,1900,"Sector 6 Dwarka, Delhi",3,1,0,1,0,1,0,0,0,0,1,1,0
15500000,1800,"Sector 2 Dwarka, Delhi",3,1,1,1,1,1,0,0,0,0,1,1,0
15000000,1800,"Sector 6 Dwarka, Delhi",3,1,1,1,1,1,1,1,0,0,1,1,0
14800000,1900,"Sector 3 Dwarka, Delhi",3,1,0,1,0,1,0,0,0,0,0,1,0
15800000,1800,"Sector 3 Dwarka, Delhi",3,1,0,0,0,1,0,0,0,0,0,1,0
15500000,1800,"Sector 3 Dwarka, Delhi",3,1,0,0,0,1,1,0,0,0,0,1,0
15000000,1800,"Sector 3 Dwarka, Delhi",3,1,0,1,0,0,0,0,0,0,0,1,0
14500000,1800,"Sector 3 Dwarka, Delhi",3,1,0,1,0,1,0,0,0,0,0,0,0
21000000,2200,"Sector 2 Dwarka, Delhi",3,1,0,1,0,1,0,0,0,0,1,1,0
16000000,1800,"Sector 2 Dwarka, Delhi",3,1,1,1,1,1,1,1,0,0,1,1,0
16500000,2000,"Sector 2 Dwarka, Delhi",3,1,0,1,1,1,0,0,0,0,1,0,0
16500000,1800,"Sector 4 Dwarka, Delhi",3,1,0,1,0,1,0,0,0,0,1,1,0
18500000,1800,"Sector 4 Dwarka, Delhi",3,1,1,1,1,1,1,1,0,0,1,1,0
16500000,1800,"Dwarka Mor, Delhi",3,1,0,1,0,1,0,0,0,0,1,1,0
19000000,2000,"Sector 7 Dwarka, Delhi",3,1,1,1,1,1,1,0,0,0,1,1,0
15000000,1800,"Sector 4 Dwarka, Delhi",3,1,0,1,0,1,0,0,0,0,1,1,0
14000000,1600,"Sector 4 Dwarka, Delhi",3,1,0,1,0,1,0,0,0,0,1,1,0
14500000,1800,"Sector 4 Dwarka, Delhi",3,1,0,1,0,1,0,0,1,0,1,1,0
16500000,1800,"Sector 4 Dwarka, Delhi",3,1,1,1,0,1,1,0,0,0,1,1,0
15500000,1600,"Sector 24 Rohini, Delhi",4,0,0,0,0,1,1,0,0,0,1,1,0
3600000,500,"Sector 24 Rohini, Delhi",2,0,0,0,0,1,1,0,0,0,1,1,0
6200000,800,"Sector 24 Rohini, Delhi",3,0,0,0,0,1,1,0,0,0,1,1,0
12000000,1550,"Sector 4 Dwarka, Delhi",3,1,0,0,0,1,0,0,0,0,0,1,0
5400000,1125,"Burari, Delhi",3,1,0,0,0,0,0,0,0,0,0,1,0
3300000,675,"Burari, Delhi",2,1,0,0,0,0,0,0,0,0,0,1,0
16500000,2200,"Sector 19 Dwarka, Delhi",4,1,0,0,0,0,1,0,0,0,1,1,0
6500000,700,"Saidabad, Delhi",2,1,0,0,0,0,0,0,0,0,0,0,0
4500000,900,"Burari, Delhi",3,1,0,0,0,0,0,0,0,0,0,1,0
2400000,600,"Burari, Delhi",2,1,0,0,0,0,0,0,0,0,0,1,0
2400000,600,"Burari, Delhi",2,1,0,0,0,0,0,0,0,0,0,1,0
2500000,540,"Burari, Delhi",2,1,0,0,0,0,0,0,0,0,0,1,0
2800000,650,"Burari, Delhi",2,1,0,0,0,0,0,0,0,0,0,1,0
3200000,750,"Burari, Delhi",2,1,0,0,0,0,0,0,0,0,0,1,0
3200000,750,"Burari, Delhi",2,1,0,0,0,0,0,0,0,0,0,1,0
3300000,675,"Burari, Delhi",2,1,0,0,0,0,0,0,0,0,0,1,0
3200000,675,"Burari, Delhi",2,1,0,0,0,0,0,0,0,0,0,1,0
3200000,675,"Burari, Delhi",2,1,0,0,0,0,0,0,0,0,0,1,0
2000000,450,"Dwarka Mor, Delhi",2,0,0,0,0,0,1,0,0,0,0,1,0
5400000,950,"Burari, Delhi",3,1,0,0,0,0,0,0,0,0,0,1,0
5500000,950,"Burari, Delhi",3,1,0,0,0,0,0,0,0,0,0,1,0
5500000,900,"Burari, Delhi",3,1,0,0,0,0,0,0,0,0,0,1,0
3200000,630,"Burari, Delhi",2,1,0,0,0,0,0,0,0,0,0,1,0
3200000,630,"Burari, Delhi",2,1,0,0,0,0,0,0,0,0,0,1,0
4100000,810,"Burari, Delhi",3,1,0,0,0,0,0,0,0,0,0,1,0
3100000,675,"Burari, Delhi",2,1,0,0,0,0,0,0,0,0,0,1,0
2100000,540,"Burari, Delhi",2,1,0,0,0,0,0,0,0,0,0,1,0
4200000,1000,"Burari, Delhi",3,1,0,0,0,0,0,0,0,0,0,1,0
4200000,810,"Burari, Delhi",3,1,0,0,0,0,0,0,0,0,0,1,0
5400000,1125,"Burari, Delhi",3,1,0,0,0,0,0,0,0,0,0,1,0
3000000,675,"Burari, Delhi",2,1,0,0,0,0,0,0,0,0,0,1,0
5600000,1170,"Burari, Delhi",3,1,0,0,0,0,0,0,0,0,0,1,0
2900000,630,"Burari, Delhi",2,1,0,0,0,0,0,0,0,0,0,1,0
2500000,570,"Burari, Delhi",2,1,0,0,0,0,0,0,0,0,0,1,0
3500000,765,"Burari, Delhi",2,1,0,0,0,0,0,0,0,0,0,1,0
3100000,630,"Burari, Delhi",2,1,0,0,0,0,0,0,0,0,0,1,0
3200000,638,"Burari, Delhi",2,1,0,0,0,0,0,0,0,0,0,1,0
3100000,638,"Burari, Delhi",2,1,0,0,0,0,0,0,0,0,0,1,0
3600000,750,"Burari, Delhi",2,1,0,0,0,0,0,0,0,0,0,1,0
3600000,750,"Burari, Delhi",2,1,0,0,0,0,0,0,0,0,0,1,0
3300000,675,"Burari, Delhi",2,1,0,0,0,0,0,0,0,0,0,1,0
3100000,750,"Burari, Delhi",2,1,0,0,0,0,0,0,0,0,0,1,0
3000000,550,"Burari, Delhi",2,1,0,0,0,0,0,0,0,0,0,1,0
5700000,1170,"Burari, Delhi",3,1,0,0,0,0,0,0,0,0,0,1,0
5900000,1170,"Burari, Delhi",3,1,0,0,0,0,0,0,0,0,0,1,0
5800000,1170,"Burari, Delhi",3,1,0,0,0,0,0,0,0,0,0,1,0
2200000,650,"Burari, Delhi",2,1,0,0,0,0,0,0,0,0,0,1,0
3200000,750,"Burari, Delhi",2,1,0,0,0,0,0,0,0,0,0,1,0
3700000,900,"Burari, Delhi",3,1,0,0,0,0,0,0,0,0,0,1,0
2800000,630,"Burari, Delhi",2,1,0,0,0,0,0,0,0,0,0,1,0
2800000,630,"Burari, Delhi",2,1,0,0,0,0,0,0,0,0,0,1,0
2300000,540,"Burari, Delhi",2,1,0,0,0,0,0,0,0,0,0,1,0
2600000,540,"Burari, Delhi",2,1,0,0,0,0,0,0,0,0,1,1,0
2800000,720,"Burari, Delhi",2,1,0,1,0,0,0,0,0,0,1,0,0
3400000,765,"Burari, Delhi",2,1,0,0,0,0,0,0,0,0,0,1,0
3400000,765,"Burari, Delhi",2,1,0,0,0,0,0,0,0,0,0,1,0
4700000,990,"Burari, Delhi",3,1,0,0,0,0,0,0,0,0,0,1,0
4500000,900,"Burari, Delhi",3,1,0,0,0,0,0,0,0,0,0,1,0
4500000,900,"Burari, Delhi",2,1,0,0,0,0,0,0,0,0,0,1,0
4500000,900,"Burari, Delhi",3,1,0,0,0,0,0,0,0,0,0,1,0
4400000,954,"Burari, Delhi",3,1,0,0,0,0,0,0,0,0,0,1,0
2800000,630,"Burari, Delhi",2,1,0,0,0,0,0,0,0,0,0,1,0
2800000,630,"Burari, Delhi",2,1,0,0,0,0,0,0,0,0,0,1,0
2800000,630,"Burari, Delhi",2,1,0,0,0,0,0,0,0,0,0,1,0
2800000,630,"Burari, Delhi",2,1,0,0,0,0,0,0,0,0,0,1,0
2800000,630,"Burari, Delhi",2,1,0,0,0,0,0,0,0,0,0,1,0
3200000,675,"Burari, Delhi",2,1,0,0,0,0,0,0,0,0,0,1,0
4500000,900,"Burari, Delhi",3,1,0,0,0,0,0,0,0,0,0,1,0
4500000,900,"Burari, Delhi",3,1,0,0,0,0,0,0,0,0,0,1,0
4500000,900,"Burari, Delhi",3,1,0,0,0,0,0,0,0,0,0,1,0
4500000,900,"Burari, Delhi",3,1,0,0,0,0,0,0,0,0,0,1,0
3400000,774,"Burari, Delhi",2,1,0,0,0,0,0,0,0,0,0,1,0
2850000,630,"Burari, Delhi",2,1,0,0,0,0,0,0,0,0,0,1,0
2900000,540,"Burari, Delhi",2,1,0,0,0,0,0,0,0,0,0,1,0
3100000,385,"Sector 23 Dwarka, Delhi",1,1,0,0,0,0,0,0,0,0,0,0,0
2700000,385,"Sector 23 Dwarka, Delhi",1,1,0,0,0,0,0,0,0,0,0,0,0
2200000,385,"Sector 23 Dwarka, Delhi",1,1,0,0,0,0,0,0,0,0,0,0,0
3100000,385,"Sector 23 Dwarka, Delhi",1,1,0,0,0,0,0,0,0,0,0,0,0
2400000,385,"Sector 23 Dwarka, Delhi",1,1,0,1,0,0,0,0,0,0,1,0,0
3400000,400,"Sector 23 Dwarka, Delhi",1,1,0,0,0,0,0,0,0,0,0,0,0
2000000,495,"Burari, Delhi",2,1,0,0,0,0,0,0,0,0,0,0,0
2600000,540,"Burari, Delhi",2,1,0,0,0,0,0,0,0,0,0,1,0
3600000,738,"Burari, Delhi",3,1,0,0,0,0,0,0,0,0,0,1,0
4300000,900,"Burari, Delhi",3,1,0,0,0,0,0,0,0,0,0,1,0
3600000,810,"Burari, Delhi",3,1,0,0,0,0,0,0,0,0,0,1,0
3600000,810,"Burari, Delhi",3,1,0,0,0,0,0,0,0,0,0,1,0
2900000,630,"Burari, Delhi",2,1,0,0,0,0,0,0,0,0,0,1,0
3300000,720,"Burari, Delhi",2,1,0,0,0,0,0,0,0,0,0,1,0
3000000,630,"Burari, Delhi",2,1,0,0,0,0,0,0,0,0,0,1,0
5400000,1080,"Burari, Delhi",3,1,0,0,0,0,0,0,0,0,0,1,0
4400000,900,"Burari, Delhi",3,1,0,0,0,0,0,0,0,0,0,1,0
3000000,630,"Burari, Delhi",2,1,0,0,0,0,0,0,0,0,0,1,0
4000000,774,"Burari, Delhi",2,1,0,0,0,0,0,0,0,0,0,1,0
2000000,517,"Burari, Delhi",2,1,0,1,0,0,0,0,0,0,0,0,0
3100000,675,"Burari, Delhi",2,1,0,0,0,0,0,0,0,0,0,1,0
3100000,675,"Burari, Delhi",2,1,0,0,0,0,0,0,0,0,0,1,0
4000000,900,"Burari, Delhi",3,1,0,0,0,0,0,0,0,0,0,1,0
5500000,1080,"Burari, Delhi",3,1,0,0,0,0,0,0,0,0,0,1,0
4600000,900,"Burari, Delhi",3,1,0,0,0,0,0,0,0,0,0,1,0
4700000,900,"Burari, Delhi",3,1,0,0,0,0,0,0,0,0,0,1,0
4600000,900,"Burari, Delhi",3,1,0,0,0,0,0,0,0,0,0,1,0
4600000,900,"Burari, Delhi",3,1,0,0,0,0,0,0,0,0,0,1,0
4500000,900,"Burari, Delhi",3,1,0,0,0,0,0,0,0,0,0,1,0
4300000,864,"Burari, Delhi",3,1,0,0,0,0,0,0,0,0,0,1,0
3500000,810,"Burari, Delhi",3,1,0,0,0,0,0,0,0,0,0,1,0
2200000,630,"Burari, Delhi",2,1,0,0,0,0,0,0,0,0,0,1,0
4500000,900,"Burari, Delhi",3,1,0,0,0,0,0,0,0,0,0,1,0
4500000,900,"Burari, Delhi",3,1,0,0,0,0,0,0,0,0,0,1,0
2600000,540,"Burari, Delhi",2,1,0,0,0,0,0,0,0,0,0,1,0
3800000,900,"Burari, Delhi",3,1,0,0,0,0,0,0,0,0,0,1,0
3000000,612,"Burari, Delhi",2,1,0,0,0,0,0,0,0,0,0,1,0
3000000,612,"Burari, Delhi",2,1,0,0,0,0,0,0,0,0,0,1,0
3000000,612,"Burari, Delhi",2,1,0,0,0,0,0,0,0,0,0,1,0
3000000,612,"Burari, Delhi",2,1,0,0,0,0,0,0,0,0,0,1,0
2900000,630,"Burari, Delhi",2,1,0,0,0,0,0,0,0,0,0,1,0
3100000,675,"Burari, Delhi",2,1,0,0,0,0,0,0,0,0,0,1,0
2900000,630,"Burari, Delhi",2,1,0,0,0,0,0,0,0,0,0,1,0
3100000,675,"Burari, Delhi",2,1,0,0,0,0,0,0,0,0,0,1,0
3100000,675,"Burari, Delhi",2,1,0,0,0,0,0,0,0,0,0,1,0
2200000,558,"Burari, Delhi",2,1,0,0,0,0,0,0,0,0,0,0,0
2200000,558,"Burari, Delhi",2,1,0,0,0,0,0,0,0,0,0,0,0
3100000,675,"Burari, Delhi",2,1,0,0,0,0,0,0,0,0,0,1,0
4000000,900,"Burari, Delhi",3,1,0,0,0,0,0,0,0,0,0,1,0
2200000,558,"Burari, Delhi",2,1,0,0,0,0,0,0,0,0,0,0,0
2200000,558,"Burari, Delhi",2,1,0,0,0,0,0,0,0,0,0,0,0
4500000,990,"Burari, Delhi",3,1,0,0,0,0,0,0,0,0,0,1,0
2200000,558,"Burari, Delhi",2,1,0,0,0,0,0,0,0,0,0,0,0
2200000,630,"Burari, Delhi",2,0,0,0,0,0,0,0,0,0,0,0,0
4500000,900,"Burari, Delhi",3,0,0,0,0,0,1,0,0,0,1,0,0
4500000,900,"Burari, Delhi",3,1,0,0,0,0,1,0,0,0,0,1,0
2200000,630,"Burari, Delhi",2,0,0,0,0,0,0,0,0,0,0,0,0
4500000,900,"Burari, Delhi",3,0,0,0,0,0,0,0,0,0,0,0,0
5500000,1080,"Burari, Delhi",4,1,0,0,0,0,1,0,0,0,0,1,0
6000000,1170,"Burari, Delhi",3,1,0,0,0,0,1,0,0,0,0,1,0
4500000,990,"Burari, Delhi",3,1,0,0,0,0,1,0,0,0,0,1,0
2400000,540,"Burari, Delhi",2,1,0,0,0,0,1,0,0,0,0,1,0
2650000,540,"Burari, Delhi",2,1,0,0,0,0,0,0,0,0,0,0,0
3000000,585,"Burari, Delhi",2,1,0,0,0,0,0,0,0,0,0,0,0
2700000,567,"Burari, Delhi",2,1,0,0,0,0,0,0,0,0,0,0,0
2700000,567,"Burari, Delhi",2,1,0,0,0,0,0,0,0,0,0,0,0
2400000,450,"Burari, Delhi",2,1,0,0,0,0,0,0,0,0,0,0,0
2000000,450,"Burari, Delhi",1,1,0,0,0,0,0,0,0,0,0,0,0
7000000,1200,"Dwarka Mor, Delhi",4,0,0,0,0,0,0,0,0,0,0,1,0
2000000,500,"Dwarka Mor, Delhi",1,0,0,0,0,0,0,0,0,0,0,1,0
7500000,1300,"Dwarka Mor, Delhi",4,0,0,0,0,0,0,0,0,0,0,0,0
7000000,1200,"Dwarka Mor, Delhi",4,0,0,0,0,0,0,0,0,0,0,0,0
5500000,1050,"Dwarka Mor, Delhi",3,0,0,0,0,0,0,0,0,0,0,0,0
4700000,875,"Dwarka Mor, Delhi",3,0,0,0,0,0,0,0,0,0,0,0,0
3200000,630,"Dwarka Mor, Delhi",2,0,0,0,0,0,0,0,0,0,0,0,0
3500000,800,"Dwarka Mor, Delhi",2,0,0,0,0,0,0,0,0,0,0,1,0
4000000,750,"Dwarka Mor, Delhi",2,0,0,0,0,0,0,0,0,0,0,0,0
3500000,700,"Dwarka Mor, Delhi",2,0,0,0,0,0,0,0,0,0,0,0,0
2800000,700,"Dwarka Mor, Delhi",2,0,0,0,0,0,0,0,0,0,0,1,0
4300000,850,"Dwarka Mor, Delhi",3,0,0,0,0,0,0,0,0,0,0,0,0
4100000,800,"Dwarka Mor, Delhi",3,0,0,0,0,0,0,0,0,0,0,0,0
4000000,850,"Dwarka Mor, Delhi",3,0,0,0,0,0,0,0,0,0,0,1,0
3500000,750,"Dwarka Mor, Delhi",3,0,0,0,0,0,0,0,0,0,0,0,0
2500000,600,"Dwarka Mor, Delhi",2,0,0,0,0,0,0,0,0,0,0,1,0
2500000,550,"Dwarka Mor, Delhi",2,0,0,0,0,0,0,0,0,0,0,0,0
2200000,550,"Dwarka Mor, Delhi",2,0,0,0,0,0,0,0,0,0,0,1,0
3200000,700,"Dwarka Mor, Delhi",3,0,0,0,0,0,0,0,0,0,0,1,0
7500000,1300,"Dwarka Mor, Delhi",4,0,0,0,0,0,1,0,0,0,0,0,0
7000000,1200,"Dwarka Mor, Delhi",4,0,0,0,0,0,1,0,0,0,0,0,0
5500000,1050,"Dwarka Mor, Delhi",3,0,0,0,0,0,1,0,0,0,0,0,0
2000000,500,"Dwarka Mor, Delhi",1,0,0,0,0,0,1,0,0,0,0,0,0
4700000,875,"Dwarka Mor, Delhi",3,0,0,0,0,0,1,0,0,0,0,0,0
3200000,630,"Dwarka Mor, Delhi",2,0,0,0,0,0,1,0,0,0,0,0,0
4000000,750,"Dwarka Mor, Delhi",2,0,0,0,0,0,1,0,0,0,0,0,0
3500000,700,"Dwarka Mor, Delhi",2,0,0,0,0,0,1,0,0,0,0,0,0
4300000,850,"Dwarka Mor, Delhi",3,0,0,0,0,0,1,0,0,0,0,0,0
4100000,800,"Dwarka Mor, Delhi",3,0,0,0,0,0,1,0,0,0,0,0,0
3500000,750,"Dwarka Mor, Delhi",3,0,0,0,0,0,1,0,0,0,0,0,0
2500000,550,"Dwarka Mor, Delhi",2,0,0,0,0,0,1,0,0,0,0,0,0
3600000,1050,"Mundka, Delhi",3,1,0,0,0,0,0,0,0,0,0,1,0
3600000,1050,"Mundka, Delhi",3,1,0,0,0,0,0,0,0,0,0,1,0
3600000,1050,"Mundka, Delhi",3,1,0,0,0,0,0,0,0,0,0,1,0
3600000,1050,"Mundka, Delhi",3,1,0,0,0,0,0,0,0,0,0,1,0
3600000,1050,"Mundka, Delhi",3,1,0,0,0,0,0,0,0,0,0,1,0
2700000,756,"Mundka, Delhi",2,1,0,0,0,0,0,0,0,0,0,1,0
3800000,765,"Mundka, Delhi",2,1,0,0,0,0,0,0,0,0,1,1,0
3800000,720,"Mundka, Delhi",2,1,0,0,0,0,0,0,0,0,1,1,0
3800000,720,"Mundka, Delhi",2,1,0,0,0,0,0,0,0,0,1,1,0
4000000,720,"Mundka, Delhi",2,1,0,0,0,0,0,0,0,0,1,1,0
3900000,720,"Mundka, Delhi",2,1,0,0,0,0,0,0,0,0,1,1,0
4000000,720,"Mundka, Delhi",2,1,0,0,0,0,0,0,0,0,1,1,0
3800000,720,"Mundka, Delhi",2,1,0,0,0,0,0,0,0,0,1,1,0
4000000,720,"Mundka, Delhi",2,1,0,0,0,0,0,0,0,0,1,1,0
4000000,765,"Mundka, Delhi",2,1,0,0,0,0,0,0,0,0,1,1,0
3800000,765,"Mundka, Delhi",2,1,0,0,0,0,0,0,0,0,1,1,0
3600000,765,"Mundka, Delhi",2,1,0,0,0,0,0,0,0,0,1,1,0
3500000,765,"Mundka, Delhi",2,1,0,0,0,0,0,0,0,0,1,1,0
3500000,765,"Mundka, Delhi",2,1,0,0,0,0,0,0,0,0,1,1,0
4000000,765,"Mundka, Delhi",2,1,0,0,0,0,0,0,0,0,1,1,0
12000000,1300,"Sector 2 Dwarka, Delhi",2,1,1,1,1,1,0,0,0,0,1,1,0
3600000,1050,"Mundka, Delhi",3,1,0,0,0,0,0,0,0,0,0,1,0
16000000,1750,"Sector 19 Dwarka, Delhi",3,1,0,0,0,0,1,0,0,0,0,1,0
35000000,2500,"Sector 12 Dwarka, Delhi",5,1,1,0,1,1,1,0,0,0,1,1,0
45000000,4500,"Sector 6 Dwarka, Delhi",5,1,0,1,0,1,0,0,0,0,1,0,0
15000000,1600,"Sector 12 Dwarka, Delhi",3,1,0,0,0,0,0,0,0,0,0,0,0
8200000,1125,"Sector 23 Rohini, Delhi",3,1,0,0,0,0,0,0,0,0,0,1,0
8000000,1125,"Sector 23 Rohini, Delhi",3,1,0,0,0,0,0,0,0,0,0,1,0
17500000,1800,"Sector 23 Dwarka, Delhi",3,1,0,0,0,0,0,0,0,0,0,0,0
3700000,855,"Jamia Nagar, Delhi",3,1,0,0,0,0,0,0,0,0,0,1,0
3600000,855,"Jamia Nagar, Delhi",3,1,0,0,0,0,0,0,0,0,0,1,0
2500000,540,"Jamia Nagar, Delhi",2,1,0,0,0,0,0,0,0,0,0,1,0
3800000,1000,"Jamia Nagar, Delhi",3,1,0,0,0,0,0,0,0,0,0,1,0
3700000,855,"Jamia Nagar, Delhi",3,1,0,0,0,0,0,0,0,0,0,1,0
2200000,585,"Jamia Nagar, Delhi",2,1,0,0,0,0,0,0,0,0,0,1,0
3700000,855,"Jamia Nagar, Delhi",3,1,0,0,0,0,0,0,0,0,0,1,0
15800000,1600,"Sector 3 Dwarka, Delhi",3,1,0,0,0,0,1,0,0,0,0,1,0
20000000,2000,"Sector 12 Dwarka, Delhi",4,1,0,0,0,0,0,0,0,0,0,0,0
17500000,1800,"Sector 23 Dwarka, Delhi",3,1,0,0,0,0,0,0,0,0,0,0,0
6000000,900,"Budh Vihar, Delhi",3,1,0,0,0,0,0,0,0,0,0,1,0
18500000,1800,"Sector 25 Rohini, Delhi",4,1,0,0,0,0,0,0,0,0,0,1,0
2400000,585,"Jamia Nagar, Delhi",2,1,0,0,0,0,0,0,0,0,0,0,0
14900000,1700,"Sector 11 Dwarka, Delhi",3,1,0,0,0,0,0,0,0,0,0,0,1
16200000,1600,"Sector 10 Dwarka, Delhi",3,1,0,0,0,0,0,0,1,0,1,1,0
16000000,1800,"Sector 10 Dwarka, Delhi",3,1,0,0,0,0,0,0,0,0,0,0,0
15000000,1800,"Sector 19 Dwarka, Delhi",3,0,0,0,0,0,0,0,0,0,0,0,0
17500000,1750,"Sector 22 Dwarka, Delhi",3,1,0,0,0,0,0,0,0,0,0,0,0
16200000,1800,"Sector-18 Dwarka, Delhi",3,1,0,0,0,0,0,0,0,0,0,0,0
16200000,1800,"Sector-18 Dwarka, Delhi",3,1,0,0,0,0,0,0,0,0,0,0,1
16000000,1650,"Sector 6 Dwarka, Delhi",3,1,0,0,0,0,0,0,0,0,0,0,0
30000000,2500,"Sector 13 Dwarka, Delhi",4,0,0,0,0,0,0,0,0,0,1,1,1
15500000,1800,"Sector 5 Dwarka, Delhi",3,1,0,0,0,0,0,0,0,0,1,0,0
3000000,1050,"Jamia Nagar, Delhi",3,1,0,0,0,0,0,0,0,0,0,0,0
2500000,750,"Jamia Nagar, Delhi",2,1,0,0,0,0,0,0,0,0,0,0,0
2200000,750,"Jamia Nagar, Delhi",2,1,0,0,0,0,0,0,0,0,0,0,0
23000000,2700,"Sector 19 Dwarka, Delhi",4,1,0,0,0,1,0,0,0,0,1,1,0
7500000,1300,"Dwarka Mor, Delhi",4,0,0,0,0,0,1,0,0,0,0,1,0
7000000,1200,"Dwarka Mor, Delhi",4,0,0,0,0,0,1,0,0,0,0,1,0
5500000,1050,"Dwarka Mor, Delhi",3,0,0,0,0,0,1,0,0,0,0,1,0
4700000,875,"Dwarka Mor, Delhi",3,0,0,0,0,0,1,0,0,0,0,1,0
3200000,630,"Dwarka Mor, Delhi",2,0,0,0,0,0,1,0,0,0,0,1,0
4000000,750,"Dwarka Mor, Delhi",2,0,0,0,0,0,1,0,0,0,0,1,0
3500000,700,"Dwarka Mor, Delhi",2,0,0,0,0,0,1,0,0,0,0,1,0
4300000,850,"Dwarka Mor, Delhi",3,0,0,0,0,0,1,0,0,0,0,1,0
4100000,800,"Dwarka Mor, Delhi",3,0,0,0,0,0,1,0,0,0,0,1,0
3500000,750,"Dwarka Mor, Delhi",3,0,0,0,0,0,1,0,0,0,0,1,0
2500000,550,"Dwarka Mor, Delhi",2,0,0,0,0,0,1,0,0,0,0,1,0
3900000,900,"Jamia Nagar, Delhi",3,1,0,0,0,0,0,0,0,0,0,1,0
2600000,800,"Jamia Nagar, Delhi",3,1,0,0,0,0,0,0,0,0,0,1,0
2500000,675,"Jamia Nagar, Delhi",2,1,0,0,0,0,0,0,0,0,0,0,0
3900000,900,"Jamia Nagar, Delhi",3,1,0,0,0,0,0,0,0,0,0,1,0
2500000,980,"Jamia Nagar, Delhi",2,1,0,0,0,0,0,0,0,0,0,1,0
2500000,540,"Jamia Nagar, Delhi",2,1,0,0,0,0,0,0,0,0,0,1,0
3600000,675,"Jamia Nagar, Delhi",2,1,0,0,0,0,0,0,0,0,0,0,0
